id,donor_id,donor_name,amount,fund_id,fund_name,campus_id,campus_name,service_id,service_name,source,payment_method,status,recurring_gift_id,date,time,processing_fee,net_amount
tx_515eea3a,donor_49f10261,Patrick Gomez,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_f6b6e7e1,2025-02-09,12:25:00,3.2,96.8
tx_88b38466,donor_1108567e,Maria Walker,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_e8d64185,2025-02-09,12:25:00,4.65,145.35
tx_80958de0,donor_4b7ba855,Daniel Sullivan,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-02-09,12:27:00,0,25
tx_944181bf,donor_e0347f94,Patrick Allen,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_f7c96e2a,2025-02-09,12:30:00,3.2,96.8
tx_d69d4c21,donor_43a9e548,Katherine Clark,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,failed,,2025-02-09,12:31:00,4.65,145.35
tx_c2ea0dd3,donor_44f0f57b,Tyler Smith,25,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Discover,completed,,2025-02-09,12:31:00,1.03,23.97
tx_67d82774,donor_2951ccaf,Anthony Smith,50,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-02-09,12:33:00,1.75,48.25
tx_5eff4059,donor_68889ed6,Jason Taylor,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Cash,Cash,completed,,2025-02-09,12:34:00,0,50
tx_5605f118,donor_8d33b9ef,Joshua Peterson,25,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Cash,Cash,refunded,,2025-02-09,12:38:00,0,25
tx_3f2f616a,donor_fc0eaadd,Brandon Fisher,250,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-02-09,12:39:00,7.55,242.45
tx_2171ad0a,donor_6656423f,Nicholas Wood,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-02-09,12:39:00,1.75,48.25
tx_b39e3d3a,donor_6cf021ff,Justin Lewis,250,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,Visa,completed,,2025-02-09,12:42:00,7.55,242.45
tx_4c9e79fc,donor_e3c78013,Janet Murphy,20,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-02-09,12:42:00,0.88,19.12
tx_ece45702,donor_b61bc89b,Kathleen Stewart,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,rec_3c89f908,2025-02-09,12:43:00,3.2,96.8
tx_fa57c306,donor_7bb3a32a,Carolyn Rivera,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-02-09,12:43:00,0.88,19.12
tx_3b957dc6,donor_61a1d4b4,Jose Cooper,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,rec_e3e72042,2025-02-09,12:46:00,3.2,96.8
tx_5545401d,donor_68ae25ad,Karen Perez,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-02-09,12:47:00,4.65,145.35
tx_4aa2d12e,donor_cc2b594d,Brian Price,75,fund_004,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_6d882571,2025-02-09,12:48:00,2.48,72.53
tx_6cff5656,donor_80d40deb,Cynthia Moore,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_43cd57e3,2025-02-09,12:48:00,6.1,193.9
tx_e4ddf19c,donor_b5aa4d4f,Susan James,200,fund_003,Missions,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,Mastercard,completed,,2025-02-09,12:51:00,6.1,193.9
tx_796cda9a,donor_15383832,Samantha Harris,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-02-09,12:52:00,0.88,19.12
tx_e28bcb53,donor_b8cd3fe2,Jennifer Garcia,500,fund_003,Missions,campus_001,One Life Center,svc_003,1:00 PM,Cash,Cash,completed,,2025-02-09,12:53:00,0,500
tx_c90e899a,donor_62f603da,Diane Robinson,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-02-09,12:54:00,6.1,193.9
tx_6743bf13,donor_40052902,Brenda Gray,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-02-09,12:55:00,4.65,145.35
tx_a550c1d8,donor_1eb8e43f,Mary Torres,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-02-09,12:56:00,1.03,23.97
tx_d85063ff,donor_ccfd3fcf,Henry Powell,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-02-09,13:22:00,3.2,96.8
tx_1fd9b5c8,donor_97073d62,Nathan Ortiz,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-02-09,13:23:00,1.75,48.25
tx_393e30d0,donor_2d644da4,Amanda Myers,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Cash,Cash,completed,,2025-02-09,13:36:00,0,100
tx_9eb3fc3a,donor_48fef691,Raymond Bell,10,fund_003,Missions,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-02-09,13:41:00,0.59,9.41
tx_b002a473,donor_8da3fae9,Gary Gray,250,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_66901ae6,2025-02-09,14:04:00,7.55,242.45
tx_9e498fbb,donor_9f2c56cd,Matthew Foster,10,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-02-09,14:07:00,0.59,9.41
tx_e553eb7d,donor_41d90458,Angela Gray,75,fund_004,Youth Ministry,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-02-09,14:11:00,2.48,72.52
tx_c3cfef40,donor_b3f1c3d6,Steven Robinson,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Cash,Cash,completed,,2025-02-09,14:18:00,0,100
tx_d866de2d,donor_089693f6,Ryan Lewis,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-02-09,14:22:00,3.2,96.8
tx_c5342965,donor_97073d62,Nathan Ortiz,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Check,Check,completed,,2025-02-09,14:29:00,0,200
tx_c8f48748,donor_76407bf4,Brian Sanchez,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-02-09,14:41:00,6.1,193.9
tx_9093a69e,donor_163140c7,Brian Hall,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,rec_8da9ad68,2025-02-09,14:43:00,6.1,193.9
tx_43e52e3e,donor_1c9af3cd,Brandon Morales,250,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Discover,completed,,2025-02-09,14:43:00,7.55,242.45
tx_8a106f1f,donor_bccd1f74,Catherine Ramirez,75,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-02-09,14:51:00,2.48,72.52
tx_a3ef63f7,donor_843ce6ef,Nancy Cruz,200,fund_001,Building Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,rec_1e646cc6,2025-02-09,14:54:00,6.1,193.9
tx_80a09c63,donor_3bcbc883,Kyle Williams,75,fund_005,Benevolence,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-02-09,14:54:00,2.48,72.52
tx_b8042252,donor_6281cd77,Gregory Miller,250,fund_003,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_69854d9e,2025-02-16,08:02:00,7.55,242.45
tx_fae55042,donor_3bcbc883,Kyle Williams,150,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-02-16,08:07:00,4.65,145.35
tx_4897c0d6,donor_e4caa8dc,Zachary Long,50,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-02-16,08:08:00,0,50
tx_b345257c,donor_f3e67d2b,Dennis Powell,20,fund_004,Youth Ministry,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-02-16,08:09:00,0.88,19.12
tx_cc0ca052,donor_5669cd91,Christina Cooper,50,fund_005,Benevolence,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-02-16,08:10:00,0,50
tx_32d78f1b,donor_5fb2f8b5,Rachel Robinson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-02-16,08:12:00,0,100
tx_dab336eb,donor_19184bf1,Jonathan Diaz,100,fund_001,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_ae57dae4,2025-02-16,08:16:00,3.2,96.8
tx_9971a7f4,donor_82c8ea4b,Susan Martinez,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-02-16,08:20:00,0,100
tx_18008021,donor_194f9d6b,Jeffrey Rivera,100,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-02-16,08:22:00,3.2,96.8
tx_d692ef66,donor_310e10a6,Nicole Myers,25,fund_005,Benevolence,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-02-16,08:25:00,1.03,23.97
tx_3dadf97e,donor_62c4db68,Henry Rodriguez,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_8582f303,2025-02-16,08:28:00,2.48,72.53
tx_8cd9fb20,donor_8db87929,Michael Clark,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-02-16,08:29:00,6.1,193.9
tx_0dca3cf5,donor_d23ce3b6,Deborah Barnes,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-02-16,08:29:00,3.2,96.8
tx_034eb23f,donor_3f7959b8,Kimberly Anderson,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-02-16,08:29:00,6.1,193.9
tx_483db770,donor_006e4be6,Angela Ross,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-02-16,08:34:00,6.1,193.9
tx_a5cdb746,donor_73e4c106,Kyle Diaz,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_ad9ba52a,2025-02-16,08:36:00,3.2,96.8
tx_8f7ca159,donor_a07a6127,Gary Murphy,200,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Mastercard,completed,,2025-02-16,08:38:00,6.1,193.9
tx_75f681d3,donor_48c7cb88,Janet James,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_64f37e70,2025-02-16,08:49:00,1.75,48.25
tx_04bdf110,donor_1bfea5ce,Dennis Butler,50,fund_004,Youth Ministry,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-02-16,08:50:00,1.75,48.25
tx_fee772af,donor_c82e2db5,Edward Cook,25,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-02-16,08:51:00,1.03,23.97
tx_70570490,donor_43a9e548,Katherine Clark,150,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-02-16,09:05:00,4.65,145.35
tx_a2e37823,donor_91935879,Karen Perez,150,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-02-16,09:06:00,4.65,145.35
tx_5b76c95a,donor_aa7c044f,David Adams,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_0bd71e6c,2025-02-16,09:14:00,1.75,48.25
tx_49554f32,donor_81076af7,Emma Morales,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-02-16,09:16:00,2.48,72.52
tx_a3294f1a,donor_595c0541,James Murphy,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-02-16,09:19:00,6.1,193.9
tx_4badf4cb,donor_c76119e9,Patricia Lewis,100,fund_005,Benevolence,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-02-16,09:31:00,0,100
tx_1d62fa29,donor_ac044452,Kelly Kelly,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,ACH,completed,,2025-02-16,09:31:00,3.2,96.8
tx_7588c4c2,donor_1295a017,Ruth Butler,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-02-16,09:39:00,1.75,48.25
tx_8917ea99,donor_b0eeb5d0,Christopher Turner,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-02-16,09:40:00,6.1,193.9
tx_75a55d14,donor_98b7d53d,Barbara Ortiz,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-02-16,09:43:00,1.03,23.97
tx_96f846ff,donor_b4ad61b7,Laura James,150,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-02-16,09:46:00,4.65,145.35
tx_195d4dcf,donor_db8d95fe,Charles Howard,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Mastercard,completed,,2025-02-16,09:53:00,2.48,72.52
tx_3fd07848,donor_0fdd2b27,Katherine Carter,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-02-16,09:56:00,3.2,96.8
tx_adb1c6df,donor_1982f5e5,Carol Martinez,50,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-02-16,10:00:00,0,50
tx_020b1a67,donor_941a858c,Diane Gray,300,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-02-16,10:02:00,9.0,291.0
tx_40584e69,donor_7ca88dae,Catherine Moore,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_8c6315b2,2025-02-16,10:03:00,1.75,48.25
tx_2c9c297d,donor_0940eb0f,George Myers,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_bb035330,2025-02-16,10:03:00,6.1,193.9
tx_d0d5d6f6,donor_fe6955f5,Shirley King,100,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-02-16,10:04:00,3.2,96.8
tx_e480e744,donor_760a003a,Debra Peterson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_f151208c,2025-02-16,10:05:00,3.2,96.8
tx_00d2143f,donor_a8b28c0d,David Jones,75,fund_002,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_ca4706ca,2025-02-16,10:06:00,2.48,72.53
tx_6965d75d,donor_2a3e71c8,Samuel Richardson,300,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_b8ce2625,2025-02-16,10:10:00,9.0,291.0
tx_85b8306a,donor_d5230099,Janet Richardson,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_9e0d9b4d,2025-02-16,10:10:00,2.48,72.53
tx_3fbaa72f,donor_e9c4878f,Deborah Jones,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-02-16,10:10:00,0.88,19.12
tx_788d22dc,donor_ff1b15ef,Joyce Collins,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-02-16,10:11:00,2.48,72.52
tx_4257a37c,donor_5111db37,Rebecca Gonzalez,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-02-16,10:14:00,6.1,193.9
tx_71597201,donor_247e67cf,George Reyes,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_28b72006,2025-02-16,10:19:00,3.2,96.8
tx_4bb82cd7,donor_089de1e4,Stephen Anderson,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,ACH,completed,,2025-02-16,10:19:00,0.59,9.41
tx_1034d05d,donor_67960040,Donald Jackson,300,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Mastercard,completed,,2025-02-16,10:20:00,9.0,291.0
tx_63328132,donor_c8ab9ddc,Anna Watson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-02-16,10:25:00,0,100
tx_ced74f14,donor_c1e74bbe,Frank Richardson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-02-16,10:25:00,3.2,96.8
tx_d9fbb971,donor_80cc5347,Jessica Diaz,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-02-16,10:27:00,4.65,145.35
tx_41e0244a,donor_b7a8190d,Ruth Carter,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-02-16,10:27:00,1.03,23.97
tx_9f08e466,donor_79f695e9,Janet Cooper,300,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-02-16,10:29:00,9.0,291.0
tx_46684618,donor_21786648,Catherine Davis,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-02-16,10:32:00,0.59,9.41
tx_1bdcd41c,donor_8f4a76c9,Ruth Torres,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-02-16,10:33:00,7.55,242.45
tx_fd510912,donor_fe32e4b6,Amy Richardson,25,fund_005,Benevolence,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-02-16,10:35:00,1.03,23.97
tx_74fcc34e,donor_4706f84e,Jennifer Edwards,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_96d60283,2025-02-16,10:36:00,1.03,23.98
tx_6cc14ab8,donor_0b1e6867,Amanda Sanchez,10,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-02-16,10:41:00,0.59,9.41
tx_1539db56,donor_3e1cbf18,Jason Sanders,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_7c6d3578,2025-02-16,10:42:00,1.03,23.98
tx_7e8bf6f3,donor_5bbb7294,Linda Russell,50,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-02-16,10:48:00,1.75,48.25
tx_fc6a24fb,donor_fe32e4b6,Amy Richardson,50,fund_001,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_67570ee4,2025-02-16,10:51:00,1.75,48.25
tx_3740f40e,donor_1b720472,Mark Campbell,500,fund_004,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_2b53c58d,2025-02-16,10:51:00,14.8,485.2
tx_00f7854b,donor_7292bffb,Jerry Edwards,250,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-02-16,10:52:00,7.55,242.45
tx_536c27ed,donor_fe326cc0,Matthew Perry,100,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-02-16,10:52:00,0,100
tx_29ba10b9,donor_2e040097,Scott Sullivan,200,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-02-16,10:53:00,0,200
tx_9d1a292c,donor_8238e9ae,Richard Martinez,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-02-16,10:55:00,0,10
tx_411addac,donor_34430781,Gregory Mitchell,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Mastercard,completed,,2025-02-16,10:55:00,7.55,242.45
tx_861e28bd,donor_32f94d83,Charles Taylor,200,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-02-16,10:55:00,0,200
tx_f741cff3,donor_b147843e,Lisa Lewis,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-02-16,10:57:00,0,25
tx_26605366,donor_319c9656,Barbara Walker,100,fund_004,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-02-16,11:00:00,3.2,96.8
tx_fabe4e5e,donor_49cae43b,Barbara Flores,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-02-16,11:00:00,0.88,19.12
tx_bbb3736c,donor_95636728,Margaret Murphy,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-02-16,11:01:00,1.75,48.25
tx_8b34261a,donor_b2055cf3,Eric Johnson,25,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-02-16,11:04:00,1.03,23.97
tx_c7eba84b,donor_095aa792,Rebecca Jenkins,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-02-16,11:07:00,4.65,145.35
tx_fa2f9e32,donor_7ddb23f0,Donald Wilson,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-02-16,11:13:00,0,50
tx_fabba7ba,donor_9f2c56cd,Matthew Foster,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-02-16,11:14:00,7.55,242.45
tx_1db012cb,donor_310e10a6,Nicole Myers,75,fund_004,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-02-16,11:21:00,0,75
tx_2b4725a0,donor_8db87929,Michael Clark,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_87e982d9,2025-02-16,11:23:00,4.65,145.35
tx_3280b202,donor_5bf32a59,Virginia Davis,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Mastercard,completed,,2025-02-16,11:24:00,1.03,23.97
tx_c31fdbfc,donor_6482be05,Mary Foster,1500,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-02-16,11:27:00,43.8,1456.2
tx_43ec3c18,donor_b849d9fa,Rebecca Ortiz,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_ea939b10,2025-02-16,11:31:00,2.48,72.53
tx_c94ec7c2,donor_ae2ce2ef,James Long,50,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_0b158f4d,2025-02-16,11:36:00,1.75,48.25
tx_b774b863,donor_60b88a39,Brenda Carter,500,fund_001,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_872973a1,2025-02-16,11:46:00,14.8,485.2
