id,first_name,last_name,email,phone,address,city,state,zip,primary_campus_id,primary_campus_name,household_id,created_date,status
donor_485e8c1e,Sharon,Jones,sjones@outlook.com,(768) 774-8949,2779 Orchard Rd,Dacula,GA,30024,campus_001,One Life Center,hh_0469,2022-08-14,lapsed
donor_e01a7c59,Ryan,Jones,ryanjones@gmail.com,(722) 295-4337,2779 Orchard Rd,Dacula,GA,30024,campus_001,One Life Center,hh_0469,2022-08-14,lapsed
donor_e1b1cfca,Raymond,White,raymond.white@hotmail.com,(751) 384-7822,4569 Meadow Ln,Duluth,GA,30078,campus_001,One Life Center,hh_0470,2024-12-29,active
donor_e9c9ef07,Debra,Young,debra16@hotmail.com,(691) 531-3519,5484 Main St,Dacula,GA,30044,campus_001,One Life Center,hh_0471,2021-08-05,active
donor_595c0541,James,Murphy,jamesm672@icloud.com,(719) 949-3118,4512 Creek Dr,Dacula,GA,30052,campus_001,One Life Center,hh_0472,2023-09-09,active
donor_95636728,Margaret,Murphy,margaret7@outlook.com,(685) 961-2158,4512 Creek Dr,Dacula,GA,30052,campus_001,One Life Center,hh_0472,2023-09-09,active
donor_3d488618,Donald,Bennett,donald.bennett@yahoo.com,(698) 597-7592,6634 Lake Dr,Loganville,GA,30044,campus_001,One Life Center,hh_0473,2020-12-30,active
donor_3033fd91,Sharon,Perry,sharonp926@yahoo.com,(723) 881-2574,4991 Sunset Blvd,Duluth,GA,30044,campus_001,One Life Center,hh_0474,2024-06-28,active
donor_3378241c,Adam,Perry,adamperry@icloud.com,(735) 597-8805,4991 Sunset Blvd,Duluth,GA,30044,campus_001,One Life Center,hh_0474,2024-06-28,active
donor_5a8222a6,Lisa,Brooks,lisa.brooks@hotmail.com,(721) 674-4673,7022 Mill Rd,Loganville,GA,30044,campus_001,One Life Center,hh_0475,2023-06-11,active
donor_62b0be4a,Samuel,Brooks,samuelbrooks@icloud.com,(745) 844-9596,7022 Mill Rd,Loganville,GA,30044,campus_001,One Life Center,hh_0475,2023-06-11,active
donor_9446fb7f,Thomas,Cook,thomascook@hotmail.com,(732) 502-1781,7925 Hill St,Loganville,GA,30044,campus_001,One Life Center,hh_0476,2020-10-31,active
donor_93b0aa3e,Stephen,Cook,stephen.cook@hotmail.com,(691) 722-7961,7925 Hill St,Loganville,GA,30044,campus_001,One Life Center,hh_0476,2020-10-31,active
donor_a8b72e4d,Jerry,Cook,jcook@yahoo.com,(701) 602-1741,4275 Meadow Ln,Snellville,GA,30019,campus_001,One Life Center,hh_0477,2020-06-16,active
donor_f3e67d2b,Dennis,Powell,dennis80@outlook.com,(701) 416-4032,9720 Willow St,Snellville,GA,30019,campus_001,One Life Center,hh_0478,2022-07-20,active
donor_8f7e756d,David,Powell,david96@gmail.com,(733) 747-1293,9720 Willow St,Snellville,GA,30019,campus_001,One Life Center,hh_0478,2022-07-20,active
donor_f2d40477,Stephanie,Anderson,sanderson@outlook.com,(757) 831-6910,7917 Forest Ave,Lawrenceville,GA,30045,campus_001,One Life Center,hh_0479,2023-11-17,active
donor_28182299,Frank,Anderson,fanderson@outlook.com,(689) 328-3213,7917 Forest Ave,Lawrenceville,GA,30045,campus_001,One Life Center,hh_0479,2023-11-17,active
donor_22c6bec9,Katherine,Anderson,katherinea447@yahoo.com,(689) 508-8592,539 Washington Ave,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0480,2022-09-12,lapsed
donor_9d39e779,Charles,Anderson,charles.anderson@gmail.com,(699) 356-8295,539 Washington Ave,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0480,2022-09-12,lapsed
donor_9e4053b5,Donna,Rogers,donna51@gmail.com,(691) 845-8074,9688 Park Rd,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0481,2021-02-16,active
donor_a483ea3b,Angela,Cooper,acooper@yahoo.com,(769) 262-9655,8087 Spring St,Snellville,GA,30043,campus_001,One Life Center,hh_0482,2022-09-22,active
donor_2a3e71c8,Samuel,Richardson,srichardson@hotmail.com,(760) 555-8345,1140 Lake Dr,Grayson,GA,30078,campus_001,One Life Center,hh_0483,2025-01-02,active
donor_fbfa9caf,Rachel,Richardson,rachelrichardson@outlook.com,(770) 396-8688,1140 Lake Dr,Grayson,GA,30078,campus_001,One Life Center,hh_0483,2025-01-02,active
donor_a32beb7b,Olivia,Robinson,olivia60@icloud.com,(731) 889-6902,5656 Creek Dr,Buford,GA,30518,campus_001,One Life Center,hh_0484,2024-10-13,active
donor_62f603da,Diane,Robinson,dianerobinson@hotmail.com,(704) 489-2412,5656 Creek Dr,Buford,GA,30518,campus_001,One Life Center,hh_0484,2024-10-13,active
donor_6494a8f3,Richard,Taylor,richardtaylor@yahoo.com,(749) 248-1297,2661 Creek Dr,Duluth,GA,30046,campus_001,One Life Center,hh_0485,2022-10-04,active
donor_191045bb,Ruth,King,ruthk117@yahoo.com,(693) 775-4671,2962 Highland Ave,Grayson,GA,30045,campus_001,One Life Center,hh_0486,2020-03-06,lapsed
donor_765f4d69,Gary,King,gary34@gmail.com,(749) 473-3476,2962 Highland Ave,Grayson,GA,30045,campus_001,One Life Center,hh_0486,2020-03-06,lapsed
donor_bfa42560,Olivia,Bailey,oliviab801@hotmail.com,(691) 775-1687,7273 Forest Ave,Suwanee,GA,30043,campus_001,One Life Center,hh_0487,2025-05-25,active
donor_d3eddc2d,Donna,Perez,dperez@gmail.com,(697) 862-6959,6025 Elm St,Suwanee,GA,30046,campus_001,One Life Center,hh_0488,2024-01-31,active
donor_7b8c982b,Jerry,Moore,jerry61@hotmail.com,(699) 287-5358,7294 River Rd,Suwanee,GA,30046,campus_001,One Life Center,hh_0489,2024-04-24,lapsed
donor_afe9b59c,Melissa,Moore,mmoore@outlook.com,(758) 880-5021,7294 River Rd,Suwanee,GA,30046,campus_001,One Life Center,hh_0489,2024-04-24,lapsed
donor_9c32fbb4,Lauren,Perry,laurenp975@outlook.com,(681) 653-3385,2360 River Rd,Loganville,GA,30046,campus_001,One Life Center,hh_0490,2022-04-26,active
donor_b623751b,Jerry,Perry,jerryp735@gmail.com,(688) 546-6157,2360 River Rd,Loganville,GA,30046,campus_001,One Life Center,hh_0490,2022-04-26,active
donor_1b4fffe3,Robert,Barnes,robertb155@gmail.com,(758) 930-9516,1107 Spring St,Duluth,GA,30017,campus_001,One Life Center,hh_0491,2024-04-03,active
donor_7f6d59ca,Kenneth,Parker,kenneth2@hotmail.com,(756) 350-7618,5086 Willow St,Loganville,GA,30078,campus_001,One Life Center,hh_0492,2024-03-01,active
donor_f7964674,Joshua,Clark,jclark@yahoo.com,(744) 753-5651,6727 Washington Ave,Dacula,GA,30019,campus_001,One Life Center,hh_0493,2024-12-09,lapsed
donor_1727a45c,John,Bailey,john70@yahoo.com,(716) 943-7926,5682 Grove St,Snellville,GA,30078,campus_001,One Life Center,hh_0494,2020-11-23,lapsed
donor_4ae73738,Nicholas,Bailey,nicholas.bailey@outlook.com,(711) 842-9314,5682 Grove St,Snellville,GA,30078,campus_001,One Life Center,hh_0494,2020-11-23,lapsed
donor_e1020161,James,Miller,jamesm825@hotmail.com,(769) 842-9737,4981 Meadow Ln,Suwanee,GA,30052,campus_001,One Life Center,hh_0495,2024-02-18,active
donor_96808a00,Nathan,Miller,nathan77@outlook.com,(714) 882-3293,4981 Meadow Ln,Suwanee,GA,30052,campus_001,One Life Center,hh_0495,2024-02-18,active
donor_46a501bd,Matthew,Bell,matthew.bell@yahoo.com,(769) 635-7751,5471 Highland Ave,Buford,GA,30044,campus_001,One Life Center,hh_0496,2023-04-07,active
donor_a9aafae0,Elizabeth,Davis,elizabethd413@hotmail.com,(744) 997-7468,7902 Washington Ave,Loganville,GA,30045,campus_001,One Life Center,hh_0497,2022-07-02,active
donor_5bf32a59,Virginia,Davis,vdavis@icloud.com,(734) 905-9020,7902 Washington Ave,Loganville,GA,30045,campus_001,One Life Center,hh_0497,2022-07-02,active
donor_60eb3d56,Carolyn,Parker,carolynp526@gmail.com,(766) 417-8461,8386 Pine St,Duluth,GA,30045,campus_001,One Life Center,hh_0498,2022-09-19,active
donor_f3ed0add,Joyce,Gutierrez,joyceg379@outlook.com,(683) 735-3511,6151 Cedar Ln,Duluth,GA,30078,campus_001,One Life Center,hh_0499,2023-05-17,active
donor_02caa29a,Diane,Flores,diane.flores@outlook.com,(714) 420-3999,4916 Sunset Blvd,Grayson,GA,30024,campus_001,One Life Center,hh_0500,2020-02-27,lapsed
donor_59d2f00a,Jose,Flores,jose.flores@gmail.com,(748) 557-2106,4916 Sunset Blvd,Grayson,GA,30024,campus_001,One Life Center,hh_0500,2020-02-27,lapsed
donor_c4e75f59,Kelly,Parker,kellyp487@yahoo.com,(695) 716-8551,5174 Meadow Ln,Dacula,GA,30518,campus_001,One Life Center,hh_0501,2022-07-15,active
donor_c807a0f7,Helen,Long,helenlong@icloud.com,(721) 753-1750,5428 Maple Dr,Dacula,GA,30045,campus_001,One Life Center,hh_0502,2024-06-26,active
donor_fb8b1e14,Pamela,Stewart,pamela99@hotmail.com,(760) 326-2395,2813 Orchard Rd,Snellville,GA,30044,campus_001,One Life Center,hh_0503,2020-02-20,active
donor_b8f16eff,Jacob,James,jacobj124@yahoo.com,(680) 481-4371,8648 Washington Ave,Lawrenceville,GA,30518,campus_001,One Life Center,hh_0504,2024-03-17,active
donor_82e25983,Ashley,James,ashleyj860@icloud.com,(688) 746-6249,8648 Washington Ave,Lawrenceville,GA,30518,campus_001,One Life Center,hh_0504,2024-03-17,active
donor_ae123262,Rebecca,Garcia,rgarcia@outlook.com,(689) 317-2627,5669 River Rd,Dacula,GA,30043,campus_001,One Life Center,hh_0505,2021-01-04,lapsed
donor_9835b1f5,Michelle,Torres,michelle.torres@hotmail.com,(719) 385-1445,4287 Maple Dr,Duluth,GA,30045,campus_001,One Life Center,hh_0506,2020-11-11,active
donor_3ca98b18,Zachary,Hill,zachary.hill@gmail.com,(703) 445-4874,5343 Pine St,Loganville,GA,30044,campus_001,One Life Center,hh_0507,2022-04-25,active
donor_94038593,Cynthia,Perry,cynthia.perry@icloud.com,(759) 439-1305,4512 Oak Ave,Loganville,GA,30044,campus_001,One Life Center,hh_0508,2021-10-13,active
donor_5a586a5a,Thomas,Watson,thomas.watson@hotmail.com,(704) 345-7116,9188 Grove St,Suwanee,GA,30046,campus_001,One Life Center,hh_0509,2024-05-27,active
donor_c8ab9ddc,Anna,Watson,annawatson@hotmail.com,(732) 768-8401,9188 Grove St,Suwanee,GA,30046,campus_001,One Life Center,hh_0509,2024-05-27,active
donor_55032963,Lauren,Cook,lcook@outlook.com,(758) 417-9361,108 Oak Ave,Snellville,GA,30045,campus_001,One Life Center,hh_0510,2025-03-26,active
donor_db656dc9,Andrew,Cook,andrewc166@hotmail.com,(686) 507-2469,108 Oak Ave,Snellville,GA,30045,campus_001,One Life Center,hh_0510,2025-03-26,active
donor_be222606,Brandon,Thomas,brandon41@outlook.com,(768) 663-5473,4678 River Rd,Duluth,GA,30078,campus_001,One Life Center,hh_0511,2021-03-07,active
donor_e40665a3,Ashley,Thomas,ashley85@yahoo.com,(736) 813-6381,4678 River Rd,Duluth,GA,30078,campus_001,One Life Center,hh_0511,2021-03-07,active
donor_32d7ed23,Mary,Ross,mross@icloud.com,(746) 283-2270,7907 Main St,Duluth,GA,30043,campus_001,One Life Center,hh_0512,2025-01-20,active
donor_7484da41,Jonathan,Ross,jross@gmail.com,(723) 585-6864,7907 Main St,Duluth,GA,30043,campus_001,One Life Center,hh_0512,2025-01-20,active
donor_b63914c3,Matthew,Barnes,matthew.barnes@outlook.com,(765) 926-6862,7680 Mill Rd,Lawrenceville,GA,30044,campus_001,One Life Center,hh_0513,2025-04-01,active
donor_951c5385,Matthew,Barnes,matthewb836@outlook.com,(769) 426-4838,7680 Mill Rd,Lawrenceville,GA,30044,campus_001,One Life Center,hh_0513,2025-04-01,active
donor_62579bce,Nicole,Campbell,ncampbell@gmail.com,(713) 782-9197,8174 Orchard Rd,Lawrenceville,GA,30024,campus_001,One Life Center,hh_0514,2023-12-18,active
donor_fdc1ad70,William,Ward,williamward@outlook.com,(750) 433-9570,9979 Meadow Ln,Buford,GA,30518,campus_001,One Life Center,hh_0515,2020-12-25,active
donor_cf161332,Debra,Scott,dscott@gmail.com,(719) 642-7666,8831 Creek Dr,Buford,GA,30043,campus_001,One Life Center,hh_0516,2021-06-01,active
donor_458d1d3f,Jennifer,Sanders,jennifer29@icloud.com,(746) 659-6181,6022 Highland Ave,Dacula,GA,30052,campus_001,One Life Center,hh_0517,2024-04-03,active
donor_e76ea3b3,James,Sanders,james51@gmail.com,(751) 225-4696,6022 Highland Ave,Dacula,GA,30052,campus_001,One Life Center,hh_0517,2024-04-03,active
donor_b2bbfa48,Michelle,Edwards,michelle.edwards@icloud.com,(733) 224-6477,3325 Elm St,Suwanee,GA,30046,campus_001,One Life Center,hh_0518,2021-11-05,lapsed
donor_c4274bb3,Michael,Young,michaelyoung@gmail.com,(754) 834-8184,4005 Church St,Suwanee,GA,30052,campus_001,One Life Center,hh_0519,2024-08-31,active
donor_b2d98527,Lauren,Reyes,lauren.reyes@yahoo.com,(685) 652-1897,2145 Maple Dr,Dacula,GA,30518,campus_001,One Life Center,hh_0520,2020-05-04,lapsed
donor_0c058cb8,Brenda,Reyes,brenda.reyes@hotmail.com,(730) 438-1173,1768 Garden Way,Loganville,GA,30044,campus_001,One Life Center,hh_0521,2020-04-24,lapsed
donor_c8e7af8a,Ryan,Reyes,rreyes@hotmail.com,(757) 303-6564,1768 Garden Way,Loganville,GA,30044,campus_001,One Life Center,hh_0521,2020-04-24,lapsed
donor_9f2c56cd,Matthew,Foster,matthew.foster@hotmail.com,(702) 786-3064,8574 Church St,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0522,2023-04-18,lapsed
donor_a53ce490,Jeffrey,Allen,jeffrey.allen@gmail.com,(694) 519-8140,7987 Willow St,Grayson,GA,30017,campus_001,One Life Center,hh_0523,2023-06-25,active
donor_06e03274,Charles,Price,charles40@outlook.com,(725) 208-9481,9662 Valley Rd,Grayson,GA,30024,campus_001,One Life Center,hh_0524,2024-05-07,lapsed
donor_3753a630,Adam,Foster,adam7@yahoo.com,(703) 855-4297,3989 Highland Ave,Duluth,GA,30043,campus_001,One Life Center,hh_0525,2024-08-04,active
donor_b06bac3a,Kevin,Baker,kevin73@hotmail.com,(716) 628-6384,7757 Creek Dr,Buford,GA,30052,campus_001,One Life Center,hh_0526,2023-11-19,active
donor_f95c3af8,Mark,Murphy,markmurphy@yahoo.com,(739) 952-6431,3694 Main St,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0527,2023-08-01,active
donor_61c2de2d,Ruth,Murphy,ruthmurphy@icloud.com,(701) 206-6944,3694 Main St,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0527,2023-08-01,active
donor_194f9d6b,Jeffrey,Rivera,jeffrey75@gmail.com,(681) 403-4241,1987 Pine St,Lawrenceville,GA,30078,campus_001,One Life Center,hh_0528,2021-08-18,active
donor_b3adf377,Andrew,Rivera,andrew23@yahoo.com,(721) 767-5029,1987 Pine St,Lawrenceville,GA,30078,campus_001,One Life Center,hh_0528,2021-08-18,active
donor_ce989bda,Gregory,Williams,gregory.williams@outlook.com,(704) 512-8474,1757 Main St,Duluth,GA,30024,campus_001,One Life Center,hh_0529,2024-08-29,lapsed
donor_24b74075,Donald,Williams,donald48@yahoo.com,(745) 838-8106,1757 Main St,Duluth,GA,30024,campus_001,One Life Center,hh_0529,2024-08-29,lapsed
donor_38587cba,Jonathan,Rodriguez,jonathanr326@icloud.com,(759) 450-1756,2242 Washington Ave,Suwanee,GA,30045,campus_001,One Life Center,hh_0530,2021-01-27,active
donor_1eeb5ab3,Ashley,Watson,ashleywatson@hotmail.com,(752) 700-4428,4919 Pine St,Buford,GA,30078,campus_001,One Life Center,hh_0531,2021-11-02,lapsed
donor_d53ed5fd,Douglas,Rogers,drogers@hotmail.com,(737) 383-6272,8433 Spring St,Suwanee,GA,30045,campus_001,One Life Center,hh_0532,2024-03-18,active
donor_d164951f,Stephanie,Gomez,stephanie.gomez@yahoo.com,(706) 407-8406,7862 Lake Dr,Dacula,GA,30052,campus_001,One Life Center,hh_0533,2023-04-05,active
donor_b0eeb5d0,Christopher,Turner,christophert261@gmail.com,(695) 969-2376,7063 Spring St,Buford,GA,30024,campus_001,One Life Center,hh_0534,2023-03-16,active
donor_70d943e0,Angela,Bell,abell@icloud.com,(730) 576-9151,9667 Oak Ave,Grayson,GA,30046,campus_001,One Life Center,hh_0535,2022-08-10,active
donor_b957a15b,Kenneth,Bell,kenneth.bell@yahoo.com,(734) 439-5351,9667 Oak Ave,Grayson,GA,30046,campus_001,One Life Center,hh_0535,2022-08-10,active
donor_e518b16d,Samuel,Rivera,samuelrivera@gmail.com,(693) 273-6902,8320 Highland Ave,Suwanee,GA,30024,campus_001,One Life Center,hh_0536,2023-01-24,lapsed
donor_d753a50d,Catherine,Sanchez,catherine88@yahoo.com,(768) 818-3258,5494 Lake Dr,Grayson,GA,30046,campus_001,One Life Center,hh_0537,2021-09-11,active
donor_fd4a8f85,Joyce,Sanchez,joyces734@outlook.com,(679) 988-5906,5494 Lake Dr,Grayson,GA,30046,campus_001,One Life Center,hh_0537,2021-09-11,active
donor_d70f1988,Jacob,Hall,jacobhall@icloud.com,(707) 432-4438,9601 Grove St,Loganville,GA,30017,campus_001,One Life Center,hh_0538,2020-01-25,active
donor_3337d077,Jacob,Hall,jacobh529@hotmail.com,(737) 939-8559,9601 Grove St,Loganville,GA,30017,campus_001,One Life Center,hh_0538,2020-01-25,active
donor_e15a96ab,Anthony,Hernandez,anthony72@yahoo.com,(751) 331-6006,7125 Orchard Rd,Grayson,GA,30046,campus_001,One Life Center,hh_0539,2022-05-05,active
donor_d2b3cbc4,Jack,Hernandez,jack2@outlook.com,(706) 629-7974,7125 Orchard Rd,Grayson,GA,30046,campus_001,One Life Center,hh_0539,2022-05-05,active
donor_381ca811,Tyler,Phillips,tyler18@hotmail.com,(758) 817-7404,9716 Main St,Snellville,GA,30019,campus_001,One Life Center,hh_0540,2023-03-08,lapsed
donor_5a1ac2fc,Jacob,Clark,jclark@outlook.com,(689) 375-2709,8857 Spring St,Loganville,GA,30044,campus_001,One Life Center,hh_0541,2021-01-20,lapsed
donor_153b1078,Betty,Thompson,bettythompson@yahoo.com,(715) 875-9591,8105 Main St,Lawrenceville,GA,30518,campus_001,One Life Center,hh_0542,2021-01-17,lapsed
donor_f03a353a,Henry,Davis,henry.davis@yahoo.com,(746) 628-8835,280 Elm St,Grayson,GA,30078,campus_001,One Life Center,hh_0543,2021-10-31,active
donor_21786648,Catherine,Davis,catherinedavis@yahoo.com,(704) 517-8081,280 Elm St,Grayson,GA,30078,campus_001,One Life Center,hh_0543,2021-10-31,active
donor_0359c428,Michelle,Long,mlong@outlook.com,(703) 207-3337,9991 Meadow Ln,Dacula,GA,30045,campus_001,One Life Center,hh_0544,2025-04-07,active
donor_956ce5d1,Gary,Phillips,gary.phillips@outlook.com,(760) 667-6681,5488 Meadow Ln,Buford,GA,30078,campus_001,One Life Center,hh_0545,2024-12-05,active
donor_4b7ba855,Daniel,Sullivan,dsullivan@icloud.com,(762) 387-2565,2969 River Rd,Snellville,GA,30017,campus_001,One Life Center,hh_0546,2021-05-25,active
donor_dcc62d42,Donna,Garcia,donnagarcia@icloud.com,(730) 980-2986,4585 Grove St,Buford,GA,30045,campus_001,One Life Center,hh_0547,2023-01-06,active
donor_2d16aa0e,Melissa,Garcia,melissa.garcia@hotmail.com,(719) 619-8388,4585 Grove St,Buford,GA,30045,campus_001,One Life Center,hh_0547,2023-01-06,active
donor_900c1960,Frank,Clark,frank60@icloud.com,(702) 606-1618,537 Maple Dr,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0548,2023-08-01,active
donor_449b1088,Mary,Clark,maryclark@outlook.com,(763) 966-8606,537 Maple Dr,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0548,2023-08-01,active
donor_479c4eab,Jeffrey,Rodriguez,jeffreyrodriguez@yahoo.com,(680) 821-2646,4069 Orchard Rd,Suwanee,GA,30078,campus_001,One Life Center,hh_0549,2025-04-29,lapsed
donor_7b96758b,Mary,Thomas,mary20@yahoo.com,(705) 931-1564,1371 Garden Way,Loganville,GA,30045,campus_001,One Life Center,hh_0550,2024-04-12,active
donor_8a22319b,Zachary,Thomas,zacharythomas@icloud.com,(767) 248-9566,1371 Garden Way,Loganville,GA,30045,campus_001,One Life Center,hh_0550,2024-04-12,active
donor_2e040097,Scott,Sullivan,scottsullivan@yahoo.com,(725) 444-4276,5151 Forest Ave,Suwanee,GA,30017,campus_001,One Life Center,hh_0551,2020-04-17,lapsed
donor_4d2ef15d,Christine,Parker,christineparker@yahoo.com,(683) 625-9396,5623 Washington Ave,Lawrenceville,GA,30043,campus_001,One Life Center,hh_0552,2023-10-24,lapsed
donor_c331d7f8,Susan,Parker,susanp331@yahoo.com,(757) 412-9875,5623 Washington Ave,Lawrenceville,GA,30043,campus_001,One Life Center,hh_0552,2023-10-24,lapsed
donor_f5caf9f7,Dorothy,Edwards,dorothy52@gmail.com,(727) 417-8516,3602 Cedar Ln,Suwanee,GA,30046,campus_001,One Life Center,hh_0553,2021-12-31,active
donor_019acf1f,Mark,Edwards,mark9@hotmail.com,(725) 244-2103,3602 Cedar Ln,Suwanee,GA,30046,campus_001,One Life Center,hh_0553,2021-12-31,active
donor_dda872b0,Jonathan,Evans,jonathan73@gmail.com,(754) 532-7366,8285 Cedar Ln,Snellville,GA,30518,campus_001,One Life Center,hh_0554,2023-12-30,active
donor_d6612779,Victoria,Barnes,victoria.barnes@outlook.com,(680) 823-8354,2972 Grove St,Duluth,GA,30019,campus_001,One Life Center,hh_0555,2024-04-08,active
donor_a7f3faf5,Sandra,Cruz,sandra.cruz@outlook.com,(708) 955-8020,9725 Orchard Rd,Buford,GA,30078,campus_001,One Life Center,hh_0556,2020-01-28,lapsed
donor_5ee88a87,Dennis,Cruz,dennis.cruz@gmail.com,(695) 583-9171,9725 Orchard Rd,Buford,GA,30078,campus_001,One Life Center,hh_0556,2020-01-28,lapsed
donor_e154c234,Patrick,Martin,patrick57@yahoo.com,(713) 525-1648,721 Park Rd,Loganville,GA,30046,campus_001,One Life Center,hh_0557,2025-03-06,active
donor_3991f2de,Eric,Martin,eric54@gmail.com,(707) 950-6427,721 Park Rd,Loganville,GA,30046,campus_001,One Life Center,hh_0557,2025-03-06,active
donor_39f05467,Edward,Clark,edward.clark@gmail.com,(740) 271-4153,3744 Creek Dr,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0558,2024-11-22,active
donor_8db87929,Michael,Clark,michaelclark@yahoo.com,(689) 377-9992,3744 Creek Dr,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0558,2024-11-22,active
donor_ba29b65a,Cynthia,Clark,cynthiaclark@icloud.com,(700) 820-5079,1380 River Rd,Buford,GA,30078,campus_001,One Life Center,hh_0559,2024-01-24,active
donor_5b859fb8,George,Richardson,grichardson@icloud.com,(742) 824-8101,4554 Sunset Blvd,Dacula,GA,30046,campus_001,One Life Center,hh_0560,2020-06-12,active
donor_9d25d830,Maria,Richardson,mrichardson@gmail.com,(726) 637-2363,4554 Sunset Blvd,Dacula,GA,30046,campus_001,One Life Center,hh_0560,2020-06-12,active
donor_52985d08,Cynthia,Hill,cynthiah385@hotmail.com,(739) 273-6459,2978 Lake Dr,Duluth,GA,30078,campus_001,One Life Center,hh_0561,2022-02-18,active
donor_3aacfb26,Henry,Rogers,hrogers@icloud.com,(731) 604-7113,3206 Main St,Buford,GA,30045,campus_001,One Life Center,hh_0562,2020-01-27,active
donor_2bb24d7f,Deborah,Rogers,deborahr316@gmail.com,(730) 239-3039,3206 Main St,Buford,GA,30045,campus_001,One Life Center,hh_0562,2020-01-27,active
donor_1e264e51,Peter,Diaz,pdiaz@outlook.com,(767) 259-7313,7248 Lake Dr,Duluth,GA,30046,campus_001,One Life Center,hh_0563,2024-04-28,active
donor_73e4c106,Kyle,Diaz,kylediaz@yahoo.com,(739) 235-6921,7248 Lake Dr,Duluth,GA,30046,campus_001,One Life Center,hh_0563,2024-04-28,active
donor_4d1ff8d4,Debra,Foster,debraf617@yahoo.com,(679) 319-2512,4381 Creek Dr,Lawrenceville,GA,30045,campus_001,One Life Center,hh_0564,2022-07-21,lapsed
donor_5f3956d2,Matthew,Roberts,mroberts@outlook.com,(766) 509-9202,1416 Highland Ave,Loganville,GA,30518,campus_001,One Life Center,hh_0565,2025-02-06,active
donor_f2f0fdf9,Dennis,Myers,dennis.myers@gmail.com,(759) 786-6642,5145 Willow St,Loganville,GA,30518,campus_001,One Life Center,hh_0566,2022-04-22,active
donor_c6d0a09d,Jose,Wright,jwright@hotmail.com,(731) 870-5724,5147 Main St,Buford,GA,30017,campus_001,One Life Center,hh_0567,2020-12-10,active
donor_1339d7b0,Betty,Perez,betty.perez@icloud.com,(750) 417-4041,3153 Orchard Rd,Duluth,GA,30019,campus_001,One Life Center,hh_0568,2020-10-02,active
donor_000389ae,Benjamin,Gutierrez,benjamingutierrez@gmail.com,(715) 287-7188,4349 River Rd,Duluth,GA,30046,campus_001,One Life Center,hh_0569,2022-06-21,active
donor_d15c4d28,Jessica,Gutierrez,jessica36@gmail.com,(752) 440-8829,4349 River Rd,Duluth,GA,30046,campus_001,One Life Center,hh_0569,2022-06-21,active
donor_da054d3b,James,Butler,jamesbutler@hotmail.com,(678) 584-9520,1100 Lake Dr,Suwanee,GA,30043,campus_001,One Life Center,hh_0570,2024-03-19,active
donor_3d823576,Jason,Butler,jason88@outlook.com,(708) 569-7528,7853 Church St,Snellville,GA,30052,campus_001,One Life Center,hh_0571,2023-05-22,active
donor_8b496bbb,Virginia,Davis,virginiadavis@gmail.com,(755) 325-9693,1741 Main St,Grayson,GA,30019,campus_001,One Life Center,hh_0572,2022-07-24,active
donor_6f2e0965,Emily,Davis,emilydavis@outlook.com,(735) 833-8785,1741 Main St,Grayson,GA,30019,campus_001,One Life Center,hh_0572,2022-07-24,active
donor_0940eb0f,George,Myers,gmyers@yahoo.com,(755) 696-7556,5378 Main St,Buford,GA,30043,campus_001,One Life Center,hh_0573,2023-07-21,active
donor_693303c0,Rachel,Hernandez,rachel94@hotmail.com,(702) 929-3345,7900 Garden Way,Grayson,GA,30017,campus_001,One Life Center,hh_0574,2024-10-21,active
donor_099b83a3,Adam,Richardson,arichardson@yahoo.com,(735) 318-8899,8258 Maple Dr,Lawrenceville,GA,30045,campus_001,One Life Center,hh_0575,2021-09-09,active
donor_dcbe0904,Barbara,Walker,barbarawalker@outlook.com,(727) 984-5593,2892 Garden Way,Buford,GA,30046,campus_001,One Life Center,hh_0576,2023-12-04,lapsed
donor_e0347f94,Patrick,Allen,patrickallen@hotmail.com,(754) 266-6623,2324 Valley Rd,Dacula,GA,30044,campus_001,One Life Center,hh_0577,2023-07-21,active
donor_3f55f691,Edward,Allen,eallen@hotmail.com,(733) 438-4662,2324 Valley Rd,Dacula,GA,30044,campus_001,One Life Center,hh_0577,2023-07-21,active
donor_76e15ade,Emma,Nguyen,emma.nguyen@hotmail.com,(725) 330-6134,1560 Church St,Suwanee,GA,30044,campus_001,One Life Center,hh_0578,2024-02-25,active
donor_11848a94,Edward,Nguyen,edward.nguyen@outlook.com,(685) 804-9775,1560 Church St,Suwanee,GA,30044,campus_001,One Life Center,hh_0578,2024-02-25,active
donor_d985689b,Diane,Roberts,dianer617@yahoo.com,(691) 604-1150,6080 Garden Way,Loganville,GA,30019,campus_001,One Life Center,hh_0579,2025-03-27,lapsed
